,X,Y,type,StateCode,StateName
2764,-104.058488,44.996596,Polygon,WY,Wyoming
2765,-104.053011,43.002989,Polygon,WY,Wyoming
2766,-104.053011,41.003906,Polygon,WY,Wyoming
2767,-105.728954,40.998429,Polygon,WY,Wyoming
2768,-107.919731,41.003906,Polygon,WY,Wyoming
2769,-109.04798,40.998429,Polygon,WY,Wyoming
2770,-111.047063,40.998429,Polygon,WY,Wyoming
2771,-111.047063,42.000709,Polygon,WY,Wyoming
2772,-111.047063,44.476286,Polygon,WY,Wyoming
2773,-111.05254,45.002073,Polygon,WY,Wyoming
2774,-109.080842,45.002073,Polygon,WY,Wyoming
2775,-87.359296,35.00118,Polygon,AL,Alabama
2776,-85.606675,34.984749,Polygon,AL,Alabama
2777,-85.431413,34.124869,Polygon,AL,Alabama
2778,-85.184951,32.859696,Polygon,AL,Alabama
2779,-85.069935,32.580372,Polygon,AL,Alabama
2780,-84.960397,32.421541,Polygon,AL,Alabama
2781,-85.004212,32.322956,Polygon,AL,Alabama
2782,-84.889196,32.262709,Polygon,AL,Alabama
2783,-85.058981,32.13674,Polygon,AL,Alabama
2784,-85.053504,32.01077,Polygon,AL,Alabama
2785,-85.141136,31.840985,Polygon,AL,Alabama
2786,-85.042551,31.539753,Polygon,AL,Alabama
2787,-85.113751,31.27686,Polygon,AL,Alabama
2788,-85.004212,31.003013,Polygon,AL,Alabama
2789,-85.497137,30.997536,Polygon,AL,Alabama
2790,-87.600282,30.997536,Polygon,AL,Alabama
2791,-87.633143,30.86609,Polygon,AL,Alabama
2792,-87.408589,30.674397,Polygon,AL,Alabama
2793,-87.446927,30.510088,Polygon,AL,Alabama
2794,-87.37025,30.427934,Polygon,AL,Alabama
2795,-87.518128,30.280057,Polygon,AL,Alabama
2796,-87.655051,30.247195,Polygon,AL,Alabama
2797,-87.90699,30.411504,Polygon,AL,Alabama
2798,-87.934375,30.657966,Polygon,AL,Alabama
2799,-88.011052,30.685351,Polygon,AL,Alabama
2800,-88.10416,30.499135,Polygon,AL,Alabama
2801,-88.137022,30.318396,Polygon,AL,Alabama
2802,-88.394438,30.367688,Polygon,AL,Alabama
2803,-88.471115,31.895754,Polygon,AL,Alabama
2804,-88.241084,33.796253,Polygon,AL,Alabama
2805,-88.098683,34.891641,Polygon,AL,Alabama
2806,-88.202745,34.995703,Polygon,AL,Alabama
2807,-87.359296,35.00118,Polygon,AL,Alabama
2808,-74.236547,41.14083,Polygon,NJ,New Jersey
2809,-73.902454,40.998429,Polygon,NJ,New Jersey
2810,-74.022947,40.708151,Polygon,NJ,New Jersey
2811,-74.187255,40.642428,Polygon,NJ,New Jersey
2812,-74.274886,40.489074,Polygon,NJ,New Jersey
2813,-74.001039,40.412397,Polygon,NJ,New Jersey
2814,-73.979131,40.297381,Polygon,NJ,New Jersey
2815,-74.099624,39.760641,Polygon,NJ,New Jersey
2816,-74.411809,39.360824,Polygon,NJ,New Jersey
2817,-74.614456,39.245808,Polygon,NJ,New Jersey
2818,-74.795195,38.993869,Polygon,NJ,New Jersey
2819,-74.888303,39.158177,Polygon,NJ,New Jersey
2820,-75.178581,39.240331,Polygon,NJ,New Jersey
2821,-75.534582,39.459409,Polygon,NJ,New Jersey
2822,-75.55649,39.607286,Polygon,NJ,New Jersey
2823,-75.561967,39.629194,Polygon,NJ,New Jersey
2824,-75.507197,39.683964,Polygon,NJ,New Jersey
2825,-75.414089,39.804456,Polygon,NJ,New Jersey
2826,-75.145719,39.88661,Polygon,NJ,New Jersey
2827,-75.129289,39.963288,Polygon,NJ,New Jersey
2828,-74.82258,40.127596,Polygon,NJ,New Jersey
2829,-74.773287,40.215227,Polygon,NJ,New Jersey
2830,-75.058088,40.417874,Polygon,NJ,New Jersey
2831,-75.069042,40.543843,Polygon,NJ,New Jersey
2832,-75.195012,40.576705,Polygon,NJ,New Jersey
2833,-75.205966,40.691721,Polygon,NJ,New Jersey
2834,-75.052611,40.866983,Polygon,NJ,New Jersey
2835,-75.134765,40.971045,Polygon,NJ,New Jersey
2836,-74.882826,41.179168,Polygon,NJ,New Jersey
2837,-74.828057,41.288707,Polygon,NJ,New Jersey
2838,-74.69661,41.359907,Polygon,NJ,New Jersey
2839,-74.236547,41.14083,Polygon,NJ,New Jersey
2840,-75.994645,37.95325,MultiPolygon,MD,Maryland
2841,-76.016553,37.95325,MultiPolygon,MD,Maryland
2842,-76.043938,37.95325,MultiPolygon,MD,Maryland
2843,-75.994645,37.95325,MultiPolygon,MD,Maryland
2844,-79.477979,39.722302,MultiPolygon,MD,Maryland
2845,-75.786521,39.722302,MultiPolygon,MD,Maryland
2846,-75.693413,38.462606,MultiPolygon,MD,Maryland
2847,-75.047134,38.451652,MultiPolygon,MD,Maryland
2848,-75.244304,38.029928,MultiPolygon,MD,Maryland
2849,-75.397659,38.013497,MultiPolygon,MD,Maryland
2850,-75.671506,37.95325,MultiPolygon,MD,Maryland
2851,-75.885106,37.909435,MultiPolygon,MD,Maryland
2852,-75.879629,38.073743,MultiPolygon,MD,Maryland
2853,-75.961783,38.139466,MultiPolygon,MD,Maryland
2854,-75.846768,38.210667,MultiPolygon,MD,Maryland
2855,-76.000122,38.374975,MultiPolygon,MD,Maryland
2856,-76.049415,38.303775,MultiPolygon,MD,Maryland
2857,-76.257538,38.320205,MultiPolygon,MD,Maryland
2858,-76.328738,38.500944,MultiPolygon,MD,Maryland
2859,-76.263015,38.500944,MultiPolygon,MD,Maryland
2860,-76.257538,38.736453,MultiPolygon,MD,Maryland
2861,-76.191815,38.829561,MultiPolygon,MD,Maryland
2862,-76.279446,39.147223,MultiPolygon,MD,Maryland
2863,-76.169907,39.333439,MultiPolygon,MD,Maryland
2864,-76.000122,39.366301,MultiPolygon,MD,Maryland
2865,-75.972737,39.557994,MultiPolygon,MD,Maryland
2866,-76.098707,39.536086,MultiPolygon,MD,Maryland
2867,-76.104184,39.437501,MultiPolygon,MD,Maryland
2868,-76.367077,39.311532,MultiPolygon,MD,Maryland
2869,-76.443754,39.196516,MultiPolygon,MD,Maryland
2870,-76.460185,38.906238,MultiPolygon,MD,Maryland
2871,-76.55877,38.769315,MultiPolygon,MD,Maryland
2872,-76.514954,38.539283,MultiPolygon,MD,Maryland
2873,-76.383508,38.380452,MultiPolygon,MD,Maryland
2874,-76.399939,38.259959,MultiPolygon,MD,Maryland
2875,-76.317785,38.139466,MultiPolygon,MD,Maryland
2876,-76.3616,38.057312,MultiPolygon,MD,Maryland
2877,-76.591632,38.216144,MultiPolygon,MD,Maryland
2878,-76.920248,38.292821,MultiPolygon,MD,Maryland
2879,-77.018833,38.446175,MultiPolygon,MD,Maryland
2880,-77.205049,38.358544,MultiPolygon,MD,Maryland
2881,-77.276249,38.479037,MultiPolygon,MD,Maryland
2882,-77.128372,38.632391,MultiPolygon,MD,Maryland
2883,-77.040741,38.791222,MultiPolygon,MD,Maryland
2884,-76.909294,38.895284,MultiPolygon,MD,Maryland
2885,-77.035264,38.993869,MultiPolygon,MD,Maryland
2886,-77.117418,38.933623,MultiPolygon,MD,Maryland
2887,-77.248864,39.026731,MultiPolygon,MD,Maryland
2888,-77.456988,39.076023,MultiPolygon,MD,Maryland
2889,-77.456988,39.223901,MultiPolygon,MD,Maryland
2890,-77.566527,39.306055,MultiPolygon,MD,Maryland
2891,-77.719881,39.322485,MultiPolygon,MD,Maryland
2892,-77.834897,39.601809,MultiPolygon,MD,Maryland
2893,-78.004682,39.601809,MultiPolygon,MD,Maryland
2894,-78.174467,39.694917,MultiPolygon,MD,Maryland
2895,-78.267575,39.61824,MultiPolygon,MD,Maryland
2896,-78.431884,39.623717,MultiPolygon,MD,Maryland
2897,-78.470222,39.514178,MultiPolygon,MD,Maryland
2898,-78.765977,39.585379,MultiPolygon,MD,Maryland
2899,-78.963147,39.437501,MultiPolygon,MD,Maryland
2900,-79.094593,39.470363,MultiPolygon,MD,Maryland
2901,-79.291763,39.300578,MultiPolygon,MD,Maryland
2902,-79.488933,39.20747,MultiPolygon,MD,Maryland
2903,-79.477979,39.722302,MultiPolygon,MD,Maryland
2904,-83.109191,35.00118,Polygon,GA,Georgia
2905,-83.322791,34.787579,Polygon,GA,Georgia
2906,-83.339222,34.683517,Polygon,GA,Georgia
2907,-83.005129,34.469916,Polygon,GA,Georgia
2908,-82.901067,34.486347,Polygon,GA,Georgia
2909,-82.747713,34.26727,Polygon,GA,Georgia
2910,-82.714851,34.152254,Polygon,GA,Georgia
2911,-82.55602,33.94413,Polygon,GA,Georgia
2912,-82.325988,33.81816,Polygon,GA,Georgia
2913,-82.194542,33.631944,Polygon,GA,Georgia
2914,-81.926172,33.462159,Polygon,GA,Georgia
2915,-81.937125,33.347144,Polygon,GA,Georgia
2916,-81.761863,33.160928,Polygon,GA,Georgia
2917,-81.493493,33.007573,Polygon,GA,Georgia
2918,-81.42777,32.843265,Polygon,GA,Georgia
2919,-81.416816,32.629664,Polygon,GA,Georgia
2920,-81.279893,32.558464,Polygon,GA,Georgia
2921,-81.121061,32.290094,Polygon,GA,Georgia
2922,-81.115584,32.120309,Polygon,GA,Georgia
2923,-80.885553,32.032678,Polygon,GA,Georgia
2924,-81.132015,31.693108,Polygon,GA,Georgia
2925,-81.175831,31.517845,Polygon,GA,Georgia
2926,-81.279893,31.364491,Polygon,GA,Georgia
2927,-81.290846,31.20566,Polygon,GA,Georgia
2928,-81.400385,31.13446,Polygon,GA,Georgia
2929,-81.444201,30.707258,Polygon,GA,Georgia
2930,-81.718048,30.745597,Polygon,GA,Georgia
2931,-81.948079,30.827751,Polygon,GA,Georgia
2932,-82.041187,30.751074,Polygon,GA,Georgia
2933,-82.002849,30.564858,Polygon,GA,Georgia
2934,-82.046664,30.362211,Polygon,GA,Georgia
2935,-82.167157,30.356734,Polygon,GA,Georgia
2936,-82.216449,30.570335,Polygon,GA,Georgia
2937,-83.498053,30.647012,Polygon,GA,Georgia
2938,-84.867289,30.712735,Polygon,GA,Georgia
2939,-85.004212,31.003013,Polygon,GA,Georgia
2940,-85.113751,31.27686,Polygon,GA,Georgia
2941,-85.042551,31.539753,Polygon,GA,Georgia
2942,-85.141136,31.840985,Polygon,GA,Georgia
2943,-85.053504,32.01077,Polygon,GA,Georgia
2944,-85.058981,32.13674,Polygon,GA,Georgia
2945,-84.889196,32.262709,Polygon,GA,Georgia
2946,-85.004212,32.322956,Polygon,GA,Georgia
2947,-84.960397,32.421541,Polygon,GA,Georgia
2948,-85.069935,32.580372,Polygon,GA,Georgia
2949,-85.184951,32.859696,Polygon,GA,Georgia
2950,-85.431413,34.124869,Polygon,GA,Georgia
2951,-85.606675,34.984749,Polygon,GA,Georgia
2952,-84.319594,34.990226,Polygon,GA,Georgia
2953,-83.618546,34.984749,Polygon,GA,Georgia
2954,-83.109191,35.00118,Polygon,GA,Georgia
2955,-107.421329,37.000263,Polygon,NM,New Mexico
2956,-106.868158,36.994786,Polygon,NM,New Mexico
2957,-104.337812,36.994786,Polygon,NM,New Mexico
2958,-103.001438,37.000263,Polygon,NM,New Mexico
2959,-103.001438,36.501861,Polygon,NM,New Mexico
2960,-103.039777,36.501861,Polygon,NM,New Mexico
2961,-103.045254,34.01533,Polygon,NM,New Mexico
2962,-103.067161,33.002096,Polygon,NM,New Mexico
2963,-103.067161,31.999816,Polygon,NM,New Mexico
2964,-106.616219,31.999816,Polygon,NM,New Mexico
2965,-106.643603,31.901231,Polygon,NM,New Mexico
2966,-106.528588,31.786216,Polygon,NM,New Mexico
2967,-108.210008,31.786216,Polygon,NM,New Mexico
2968,-108.210008,31.331629,Polygon,NM,New Mexico
2969,-109.04798,31.331629,Polygon,NM,New Mexico
2970,-109.042503,37.000263,Polygon,NM,New Mexico
2971,-107.421329,37.000263,Polygon,NM,New Mexico
2972,-100.087706,37.000263,Polygon,OK,Oklahoma
2973,-94.616242,37.000263,Polygon,OK,Oklahoma
2974,-94.616242,36.501861,Polygon,OK,Oklahoma
2975,-94.430026,35.395519,Polygon,OK,Oklahoma
2976,-94.484796,33.637421,Polygon,OK,Oklahoma
2977,-94.868182,33.74696,Polygon,OK,Oklahoma
2978,-94.966767,33.861976,Polygon,OK,Oklahoma
2979,-95.224183,33.960561,Polygon,OK,Oklahoma
2980,-95.289906,33.87293,Polygon,OK,Oklahoma
2981,-95.547322,33.878407,Polygon,OK,Oklahoma
2982,-95.602092,33.933176,Polygon,OK,Oklahoma
2983,-95.8376,33.834591,Polygon,OK,Oklahoma
2984,-95.936185,33.889361,Polygon,OK,Oklahoma
2985,-96.149786,33.840068,Polygon,OK,Oklahoma
2986,-96.346956,33.686714,Polygon,OK,Oklahoma
2987,-96.423633,33.774345,Polygon,OK,Oklahoma
2988,-96.631756,33.845545,Polygon,OK,Oklahoma
2989,-96.850834,33.845545,Polygon,OK,Oklahoma
2990,-96.922034,33.960561,Polygon,OK,Oklahoma
2991,-97.173974,33.736006,Polygon,OK,Oklahoma
2992,-97.256128,33.861976,Polygon,OK,Oklahoma
2993,-97.371143,33.823637,Polygon,OK,Oklahoma
2994,-97.458774,33.905791,Polygon,OK,Oklahoma
2995,-97.694283,33.982469,Polygon,OK,Oklahoma
2996,-97.869545,33.851022,Polygon,OK,Oklahoma
2997,-97.946222,33.987946,Polygon,OK,Oklahoma
2998,-98.088623,34.004376,Polygon,OK,Oklahoma
2999,-98.170777,34.113915,Polygon,OK,Oklahoma
3000,-98.36247,34.157731,Polygon,OK,Oklahoma
3001,-98.488439,34.064623,Polygon,OK,Oklahoma
3002,-98.570593,34.146777,Polygon,OK,Oklahoma
3003,-98.767763,34.135823,Polygon,OK,Oklahoma
3004,-98.986841,34.223454,Polygon,OK,Oklahoma
3005,-99.189488,34.2125,Polygon,OK,Oklahoma
3006,-99.260688,34.404193,Polygon,OK,Oklahoma
3007,-99.57835,34.415147,Polygon,OK,Oklahoma
3008,-99.698843,34.382285,Polygon,OK,Oklahoma
3009,-99.923398,34.573978,Polygon,OK,Oklahoma
3010,-100.000075,34.563024,Polygon,OK,Oklahoma
3011,-100.000075,36.501861,Polygon,OK,Oklahoma
3012,-101.812942,36.501861,Polygon,OK,Oklahoma
3013,-103.001438,36.501861,Polygon,OK,Oklahoma
3014,-103.001438,37.000263,Polygon,OK,Oklahoma
3015,-102.042974,36.994786,Polygon,OK,Oklahoma
3016,-100.087706,37.000263,Polygon,OK,Oklahoma
3017,-117.027882,42.000709,Polygon,NV,Nevada
3018,-114.04295,41.995232,Polygon,NV,Nevada
3019,-114.048427,37.000263,Polygon,NV,Nevada
3020,-114.048427,36.195153,Polygon,NV,Nevada
3021,-114.152489,36.025367,Polygon,NV,Nevada
3022,-114.251074,36.01989,Polygon,NV,Nevada
3023,-114.371566,36.140383,Polygon,NV,Nevada
3024,-114.738521,36.102045,Polygon,NV,Nevada
3025,-114.678275,35.516012,Polygon,NV,Nevada
3026,-114.596121,35.324319,Polygon,NV,Nevada
3027,-114.574213,35.138103,Polygon,NV,Nevada
3028,-114.634459,35.00118,Polygon,NV,Nevada
3029,-115.85034,35.970598,Polygon,NV,Nevada
3030,-116.540435,36.501861,Polygon,NV,Nevada
3031,-117.498899,37.21934,Polygon,NV,Nevada
3032,-118.71478,38.101128,Polygon,NV,Nevada
3033,-120.001861,38.999346,Polygon,NV,Nevada
3034,-119.996384,40.264519,Polygon,NV,Nevada
3035,-120.001861,41.995232,Polygon,NV,Nevada
3036,-118.698349,41.989755,Polygon,NV,Nevada
3037,-117.027882,42.000709,Polygon,NV,Nevada
3038,-77.035264,38.993869,Polygon,DC,District of Columbia
3039,-76.909294,38.895284,Polygon,DC,District of Columbia
3040,-77.040741,38.791222,Polygon,DC,District of Columbia
3041,-77.117418,38.933623,Polygon,DC,District of Columbia
3042,-77.035264,38.993869,Polygon,DC,District of Columbia
3043,-123.233256,42.006186,Polygon,CA,California
3044,-122.378853,42.011663,Polygon,CA,California
3045,-121.037003,41.995232,Polygon,CA,California
3046,-120.001861,41.995232,Polygon,CA,California
3047,-119.996384,40.264519,Polygon,CA,California
3048,-120.001861,38.999346,Polygon,CA,California
3049,-118.71478,38.101128,Polygon,CA,California
3050,-117.498899,37.21934,Polygon,CA,California
3051,-116.540435,36.501861,Polygon,CA,California
3052,-115.85034,35.970598,Polygon,CA,California
3053,-114.634459,35.00118,Polygon,CA,California
3054,-114.634459,34.87521,Polygon,CA,California
3055,-114.470151,34.710902,Polygon,CA,California
3056,-114.333228,34.448009,Polygon,CA,California
3057,-114.136058,34.305608,Polygon,CA,California
3058,-114.256551,34.174162,Polygon,CA,California
3059,-114.415382,34.108438,Polygon,CA,California
3060,-114.535874,33.933176,Polygon,CA,California
3061,-114.497536,33.697668,Polygon,CA,California
3062,-114.524921,33.54979,Polygon,CA,California
3063,-114.727567,33.40739,Polygon,CA,California
3064,-114.661844,33.034958,Polygon,CA,California
3065,-114.524921,33.029481,Polygon,CA,California
3066,-114.470151,32.843265,Polygon,CA,California
3067,-114.524921,32.755634,Polygon,CA,California
3068,-114.72209,32.717295,Polygon,CA,California
3069,-116.04751,32.624187,Polygon,CA,California
3070,-117.126467,32.536556,Polygon,CA,California
3071,-117.24696,32.668003,Polygon,CA,California
3072,-117.252437,32.876127,Polygon,CA,California
3073,-117.329114,33.122589,Polygon,CA,California
3074,-117.471515,33.297851,Polygon,CA,California
3075,-117.7837,33.538836,Polygon,CA,California
3076,-118.183517,33.763391,Polygon,CA,California
3077,-118.260194,33.703145,Polygon,CA,California
3078,-118.413548,33.741483,Polygon,CA,California
3079,-118.391641,33.840068,Polygon,CA,California
3080,-118.566903,34.042715,Polygon,CA,California
3081,-118.802411,33.998899,Polygon,CA,California
3082,-119.218659,34.146777,Polygon,CA,California
3083,-119.278905,34.26727,Polygon,CA,California
3084,-119.558229,34.415147,Polygon,CA,California
3085,-119.875891,34.40967,Polygon,CA,California
3086,-120.138784,34.475393,Polygon,CA,California
3087,-120.472878,34.448009,Polygon,CA,California
3088,-120.64814,34.579455,Polygon,CA,California
3089,-120.609801,34.858779,Polygon,CA,California
3090,-120.670048,34.902595,Polygon,CA,California
3091,-120.631709,35.099764,Polygon,CA,California
3092,-120.894602,35.247642,Polygon,CA,California
3093,-120.905556,35.450289,Polygon,CA,California
3094,-121.004141,35.461243,Polygon,CA,California
3095,-121.168449,35.636505,Polygon,CA,California
3096,-121.283465,35.674843,Polygon,CA,California
3097,-121.332757,35.784382,Polygon,CA,California
3098,-121.716143,36.195153,Polygon,CA,California
3099,-121.896882,36.315645,Polygon,CA,California
3100,-121.935221,36.638785,Polygon,CA,California
3101,-121.858544,36.6114,Polygon,CA,California
3102,-121.787344,36.803093,Polygon,CA,California
3103,-121.929744,36.978355,Polygon,CA,California
3104,-122.105006,36.956447,Polygon,CA,California
3105,-122.335038,37.115279,Polygon,CA,California
3106,-122.417192,37.241248,Polygon,CA,California
3107,-122.400761,37.361741,Polygon,CA,California
3108,-122.515777,37.520572,Polygon,CA,California
3109,-122.515777,37.783465,Polygon,CA,California
3110,-122.329561,37.783465,Polygon,CA,California
3111,-122.406238,38.15042,Polygon,CA,California
3112,-122.488392,38.112082,Polygon,CA,California
3113,-122.504823,37.931343,Polygon,CA,California
3114,-122.701993,37.893004,Polygon,CA,California
3115,-122.937501,38.029928,Polygon,CA,California
3116,-122.97584,38.265436,Polygon,CA,California
3117,-123.129194,38.451652,Polygon,CA,California
3118,-123.331841,38.566668,Polygon,CA,California
3119,-123.44138,38.698114,Polygon,CA,California
3120,-123.737134,38.95553,Polygon,CA,California
3121,-123.687842,39.032208,Polygon,CA,California
3122,-123.824765,39.366301,Polygon,CA,California
3123,-123.764519,39.552517,Polygon,CA,California
3124,-123.85215,39.831841,Polygon,CA,California
3125,-124.109566,40.105688,Polygon,CA,California
3126,-124.361506,40.259042,Polygon,CA,California
3127,-124.410798,40.439781,Polygon,CA,California
3128,-124.158859,40.877937,Polygon,CA,California
3129,-124.109566,41.025814,Polygon,CA,California
3130,-124.158859,41.14083,Polygon,CA,California
3131,-124.065751,41.442061,Polygon,CA,California
3132,-124.147905,41.715908,Polygon,CA,California
3133,-124.257444,41.781632,Polygon,CA,California
3134,-124.213628,42.000709,Polygon,CA,California
3135,-123.233256,42.006186,Polygon,CA,California
3136,-79.76278,42.252649,Polygon,PA,Pennsylvania
3137,-79.76278,42.000709,Polygon,PA,Pennsylvania
3138,-75.35932,42.000709,Polygon,PA,Pennsylvania
3139,-75.249781,41.863786,Polygon,PA,Pennsylvania
3140,-75.173104,41.869263,Polygon,PA,Pennsylvania
3141,-75.052611,41.754247,Polygon,PA,Pennsylvania
3142,-75.074519,41.60637,Polygon,PA,Pennsylvania
3143,-74.89378,41.436584,Polygon,PA,Pennsylvania
3144,-74.740426,41.431108,Polygon,PA,Pennsylvania
3145,-74.69661,41.359907,Polygon,PA,Pennsylvania
3146,-74.828057,41.288707,Polygon,PA,Pennsylvania
3147,-74.882826,41.179168,Polygon,PA,Pennsylvania
3148,-75.134765,40.971045,Polygon,PA,Pennsylvania
3149,-75.052611,40.866983,Polygon,PA,Pennsylvania
3150,-75.205966,40.691721,Polygon,PA,Pennsylvania
3151,-75.195012,40.576705,Polygon,PA,Pennsylvania
3152,-75.069042,40.543843,Polygon,PA,Pennsylvania
3153,-75.058088,40.417874,Polygon,PA,Pennsylvania
3154,-74.773287,40.215227,Polygon,PA,Pennsylvania
3155,-74.82258,40.127596,Polygon,PA,Pennsylvania
3156,-75.129289,39.963288,Polygon,PA,Pennsylvania
3157,-75.145719,39.88661,Polygon,PA,Pennsylvania
3158,-75.414089,39.804456,Polygon,PA,Pennsylvania
3159,-75.616736,39.831841,Polygon,PA,Pennsylvania
3160,-75.786521,39.722302,Polygon,PA,Pennsylvania
3161,-79.477979,39.722302,Polygon,PA,Pennsylvania
3162,-80.518598,39.722302,Polygon,PA,Pennsylvania
3163,-80.518598,40.636951,Polygon,PA,Pennsylvania
3164,-80.518598,41.978802,Polygon,PA,Pennsylvania
3165,-80.518598,41.978802,Polygon,PA,Pennsylvania
3166,-80.332382,42.033571,Polygon,PA,Pennsylvania
3167,-79.76278,42.269079,Polygon,PA,Pennsylvania
3168,-79.76278,42.252649,Polygon,PA,Pennsylvania
3169,-75.397659,38.013497,MultiPolygon,VA,Virginia
3170,-75.244304,38.029928,MultiPolygon,VA,Virginia
3171,-75.375751,37.860142,MultiPolygon,VA,Virginia
3172,-75.512674,37.799896,MultiPolygon,VA,Virginia
3173,-75.594828,37.569865,MultiPolygon,VA,Virginia
3174,-75.802952,37.197433,MultiPolygon,VA,Virginia
3175,-75.972737,37.120755,MultiPolygon,VA,Virginia
3176,-76.027507,37.257679,MultiPolygon,VA,Virginia
3177,-75.939876,37.564388,MultiPolygon,VA,Virginia
3178,-75.671506,37.95325,MultiPolygon,VA,Virginia
3179,-75.397659,38.013497,MultiPolygon,VA,Virginia
3180,-76.016553,37.95325,MultiPolygon,VA,Virginia
3181,-75.994645,37.95325,MultiPolygon,VA,Virginia
3182,-76.043938,37.95325,MultiPolygon,VA,Virginia
3183,-76.016553,37.95325,MultiPolygon,VA,Virginia
3184,-78.349729,39.464886,MultiPolygon,VA,Virginia
3185,-77.82942,39.130793,MultiPolygon,VA,Virginia
3186,-77.719881,39.322485,MultiPolygon,VA,Virginia
3187,-77.566527,39.306055,MultiPolygon,VA,Virginia
3188,-77.456988,39.223901,MultiPolygon,VA,Virginia
3189,-77.456988,39.076023,MultiPolygon,VA,Virginia
3190,-77.248864,39.026731,MultiPolygon,VA,Virginia
3191,-77.117418,38.933623,MultiPolygon,VA,Virginia
3192,-77.040741,38.791222,MultiPolygon,VA,Virginia
3193,-77.128372,38.632391,MultiPolygon,VA,Virginia
3194,-77.248864,38.588575,MultiPolygon,VA,Virginia
3195,-77.325542,38.446175,MultiPolygon,VA,Virginia
3196,-77.281726,38.342113,MultiPolygon,VA,Virginia
3197,-77.013356,38.374975,MultiPolygon,VA,Virginia
3198,-76.964064,38.216144,MultiPolygon,VA,Virginia
3199,-76.613539,38.15042,MultiPolygon,VA,Virginia
3200,-76.514954,38.024451,MultiPolygon,VA,Virginia
3201,-76.235631,37.887527,MultiPolygon,VA,Virginia
3202,-76.3616,37.608203,MultiPolygon,VA,Virginia
3203,-76.246584,37.389126,MultiPolygon,VA,Virginia
3204,-76.383508,37.285064,MultiPolygon,VA,Virginia
3205,-76.399939,37.159094,MultiPolygon,VA,Virginia
3206,-76.273969,37.082417,MultiPolygon,VA,Virginia
3207,-76.410893,36.961924,MultiPolygon,VA,Virginia
3208,-76.619016,37.120755,MultiPolygon,VA,Virginia
3209,-76.668309,37.065986,MultiPolygon,VA,Virginia
3210,-76.48757,36.95097,MultiPolygon,VA,Virginia
3211,-75.994645,36.923586,MultiPolygon,VA,Virginia
3212,-75.868676,36.551154,MultiPolygon,VA,Virginia
3213,-79.510841,36.5402,MultiPolygon,VA,Virginia
3214,-80.294043,36.545677,MultiPolygon,VA,Virginia
3215,-80.978661,36.562108,MultiPolygon,VA,Virginia
3216,-81.679709,36.589492,MultiPolygon,VA,Virginia
3217,-83.673316,36.600446,MultiPolygon,VA,Virginia
3218,-83.136575,36.742847,MultiPolygon,VA,Virginia
3219,-83.070852,36.852385,MultiPolygon,VA,Virginia
3220,-82.879159,36.890724,MultiPolygon,VA,Virginia
3221,-82.868205,36.978355,MultiPolygon,VA,Virginia
3222,-82.720328,37.044078,MultiPolygon,VA,Virginia
3223,-82.720328,37.120755,MultiPolygon,VA,Virginia
3224,-82.353373,37.268633,MultiPolygon,VA,Virginia
3225,-81.969987,37.537003,MultiPolygon,VA,Virginia
3226,-81.986418,37.454849,MultiPolygon,VA,Virginia
3227,-81.849494,37.285064,MultiPolygon,VA,Virginia
3228,-81.679709,37.20291,MultiPolygon,VA,Virginia
3229,-81.55374,37.208387,MultiPolygon,VA,Virginia
3230,-81.362047,37.339833,MultiPolygon,VA,Virginia
3231,-81.225123,37.235771,MultiPolygon,VA,Virginia
3232,-80.967707,37.290541,MultiPolygon,VA,Virginia
3233,-80.513121,37.482234,MultiPolygon,VA,Virginia
3234,-80.474782,37.421987,MultiPolygon,VA,Virginia
3235,-80.29952,37.509618,MultiPolygon,VA,Virginia
3236,-80.294043,37.690357,MultiPolygon,VA,Virginia
3237,-80.184505,37.849189,MultiPolygon,VA,Virginia
3238,-79.998289,37.997066,MultiPolygon,VA,Virginia
3239,-79.921611,38.177805,MultiPolygon,VA,Virginia
3240,-79.724442,38.364021,MultiPolygon,VA,Virginia
3241,-79.647764,38.594052,MultiPolygon,VA,Virginia
3242,-79.477979,38.457129,MultiPolygon,VA,Virginia
3243,-79.313671,38.413313,MultiPolygon,VA,Virginia
3244,-79.209609,38.495467,MultiPolygon,VA,Virginia
3245,-78.996008,38.851469,MultiPolygon,VA,Virginia
3246,-78.870039,38.763838,MultiPolygon,VA,Virginia
3247,-78.404499,39.169131,MultiPolygon,VA,Virginia
3248,-78.349729,39.464886,MultiPolygon,VA,Virginia
3249,-104.047534,45.944106,Polygon,SD,South Dakota
3250,-96.560556,45.933153,Polygon,SD,South Dakota
3251,-96.582464,45.818137,Polygon,SD,South Dakota
3252,-96.856311,45.604536,Polygon,SD,South Dakota
3253,-96.681049,45.412843,Polygon,SD,South Dakota
3254,-96.451017,45.297827,Polygon,SD,South Dakota
3255,-96.451017,43.501391,Polygon,SD,South Dakota
3256,-96.582464,43.479483,Polygon,SD,South Dakota
3257,-96.527695,43.397329,Polygon,SD,South Dakota
3258,-96.560556,43.222067,Polygon,SD,South Dakota
3259,-96.434587,43.123482,Polygon,SD,South Dakota
3260,-96.511264,43.052282,Polygon,SD,South Dakota
3261,-96.544125,42.855112,Polygon,SD,South Dakota
3262,-96.631756,42.707235,Polygon,SD,South Dakota
3263,-96.44554,42.488157,Polygon,SD,South Dakota
